Tanggal,Resi Retur,DN,Resi Original,SKU,IMEI,Sloc,Doc Sanggahan,Update Case,KETERANGAN,Doc Handover,NO HO,Link Video Sanggahan,Status,Nama Packer,Status Print,Tgl & Jam Packing,catatan
6/26/2026,ID2622555738467,4177272926,SPXID065543033266,PB9Y0008ID,000356874550892853,1655,unboxing SPXID065543033266.mp4,done. bad unit tdk segel,,HO-20260609-AFA27,9,packing SPXID065543033266.mp4,done,Lukman Hakim,Success,2026-06-09 11:04:10,
6/26/2026,,4177279813,JX9687394026,X6840-TNM-256/4,000350824174212604,1655,,done submit.isi baju,YES,HO-20260615-AC5A3,,,done,Lukman Hakim,Success,2026-06-15 09:54:27,
6/26/2026,,4177271788,JX9614501073,X6840-ORG-128/4,000355085170703435,1655,unboxing JX9614501073,,YES,HO-20260608-40E8D,216,packing JX9614501073,done,Hery,Success,2026-06-08 10:09:04,
6/26/2026,,4177281584,TG3568067082,X6879-TNM-256/8,000358541740753901,1655,unboxing TG3568067082,,,HO-20260617-F360D,446,packing TG3568067082,done,Hery,Success,2026-06-17 15:44:25,
6/26/2026,JX4513071170,4177289812,TG3561254392,XW5P-CHM,,1653,unboxing TG3561254392,,,HO-20260622-4D3A7,,,done,Admin Satria,Success,2026-06-22 14:37:17,
6/26/2026,JX4514781367,4177282242,TG3562127987,XP06-GRY,,1653,unboxing TG3562127987,,,HO-20260617-DBFD7,,,done,Aditya Pujadi,Success,2026-06-17 14:06:31,
6/27/2026,,4177286121,JX9727622248,X6878-ORG-256/8,000358731150181707,1655,JX9727622248,,,HO-20260619-81535,29,,done,Krisna Maulana,Success,2026-06-19 13:11:52,
6/28/2026,JX4517171269,4177280905,JX9697277013,XG05PRO-BLK,,1653,JX9697277013,(Tidak Segel),,HO-20260615-61612,,,done,Admin Sofyan,Success,2026-07-01 16:29:26,
6/28/2026,TG3561006594,4177289590,TG3566854491,XG05PRO-BLK,,1653,TG3566854491,(Isi Tidak Sesuai),,HO-20260622-702A6,,,done,Reza,Success,2026-06-22 14:39:48,
6/28/2026,JX4513232870,4177288077,TG3564702793,XP10-BLK,,1653,TG3564702793,(Tidak Segel),,HO-20260622-4D3A7,,,done,Reza,Success,2026-06-22 14:53:31,
6/28/2026,,4177293652,TG3560586894,X1102B-BLU-128/4,000351576181428560,1655,TG3560586894,(Isi Tidak Sesuai),,HO-20260625-9309D,186,,done,Kholis,Success,2026-06-25 11:25:55,
6/28/2026,,4177279432,JX9679548190,X6840-ORG-64/4,000355085172604672,1655,4177279432	JX9679548190,(Isi Tidak Sesuai),,HO-20260615-AC5A3,76,,done,Hery,Success,2026-06-15 10:46:50,
6/28/2026,,4177280123,TG3563345886,X6840-BLU-64/4,000355085172855910,1655,TG3563345886,(Isi Tidak Sesuai),,HO-20260615-7E76C,3,,done,Birul,Success,2026-06-15 13:57:59,
6/28/2026,,4177280565,JX9682042551,X6840-BLU-64/4,000355085174793465,1655,JX9682042551,(Isi Tidak Sesuai),YES,HO-20260615-AC5A3,43,,done,Birul,Success,2026-06-15 13:48:47,
6/30/2026,,4177293097,TG3569006993,X6840-BLK-256/4,000350824174063478,1655,TG3569006993,(Isi Tidak Sesuai),YES,HO-20260625-9309D,129,,done,Kholis,Success,2026-06-25 10:27:07,
6/30/2026,,4177283536,TG3564008286,X6876-GRN-256/8,000351071950550802,1655,TG3564008286,(Isi Tidak Sesuai),YES,HO-20260617-F360D,194,,done,Lukman Hakim,Success,2026-06-17 13:44:37,
6/30/2026,,4177283191,JX9700920251,X6840-ORG-64/4,000355085174553265,1655,JX9700920251,,,HO-20260617-AA727,181,,done,Kholis,Success,2026-06-17 10:19:34,
7/1/2026,,4177289010,JX9744118159,X6879-TNM-256/8,000358541740754560,1655,JX9744118159,,,HO-20260622-E96E0,45,,done,Lukman Hakim,Success,2026-06-22 11:05:13,
7/1/2026,,4177284572,JX9711738056,X6840-ORG-64/4,000355085172717425,1655,JX9711738056,,,HO-20260618-16C57,57,,done,Kholis,Success,2026-06-18 10:42:41,
7/1/2026,,4177283842,JX9712671832,X6878-BWN-256/8,000358731151761648,1655,JX9712671832,,,HO-20260618-16C57,16,,done,Birul,Success,2026-06-18 10:22:55,
7/2/2026,TG3572141705,4177295933,JX9788113481,X6895B-BLK-128/6,000350965283919132,1655,JX9788113481,(Isi Tidak Sesuai),YES,HO-20260626-1D320,162,,done,Hery,Success,2026-06-26 11:08:59,
7/2/2026,,4177280189,JX9682418737,X6840-BLU-256/4,000355085171067400,1655,JX9682418737,(Isi Tidak Sesuai),,HO-20260615-AC5A3,121,,done,Nando,Success,2026-06-15 11:21:12,
7/2/2026,,4177279257,JX9670102794,X6840-BLK-128/4,000350824174313295,1655,JX9670102794,(Isi Tidak Sesuai),,HO-20260615-AC5A3,216,,done,Lukman Hakim,Success,2026-06-15 10:22:25,
7/2/2026,,4177281293,JX9690485551,X6840-TNM-64/4,000350824172139957,1655,JX9690485551,(Isi Tidak Sesuai),,HO-20260617-AA727,27,,done,Birul,Success,2026-06-17 15:31:59,
7/3/2026,,4177301067,TG3576731405,X6879-BLK-256/8,000358541740246492,1655,TG3576731405,,,HO-20260629-A0ED6,230,,done,Nando,Success,2026-06-29 15:33:06,
7/4/2026,,4177286199,JX9727878741,X6876-BLU-256/8,000351071950591855,1655,JX9727878741,,,HO-20260619-81535,23,,done,Krisna Maulana,Success,2026-06-19 13:07:51,
7/4/2026,,4177290337,TG3564364191,X6840-BLK-256/4,000350824173906792,1655,TG3564364191,,,HO-20260622-D504E,128,,done,Hery,Success,2026-06-22 15:55:16,
7/4/2026,,4177298198,TG3561959098,X6895-VLT-128/4,000358103260167465,1655,TG3561959098,,,HO-20260627-AE77C,188,,done,Krisna Maulana,Success,2026-06-27 11:28:22,
7/4/2026,,4177287685,JX9732757266,X6840-BLU-256/4,000350824174160720,1655,JX9732757266,,,HO-20260620-919EE,22,,done,Hery,Success,2026-06-20 09:33:45,
7/5/2026,,4177304943,TG3578303601,X6840-TNM-64/4,000355085172617179,1655,TG3578303601,,,HO-20260701-6641A,20,,done,Nando,Success,2026-07-01 13:48:52,
7/5/2026,TG3577007303,4177301857,TG3573681306,XC68-WHT,,1653,TG3573681306,(Isi Tidak Sesuai),,HO-20260630-BF4A5,,,done,Admin Satria,Success,2026-06-30 13:57:47,
7/5/2026,TG3572126705,4177301603,TG3570601105,XP06PRO-SLV,,1653,TG3570601105,(Isi Tidak Sesuai),,HO-20260630-480DD,,,done,Admin Satria,Success,2026-06-29 17:47:56,
7/7/2026,DITERIMA ANCOL,4177304187,TG3571142509,X6840-TNM-64/4,000355085172647663,1655,TG3571142509,isi Botol air,,HO-20260701-6641A,141,,done,Lukman Hakim,Success,2026-07-01 11:17:41,
7/7/2026,JX4518157062,4177297426,TG3566908395,XP06-GRY,,1653,TG3566908395,(Tidak Segel),,HO-20260627-82F62,,,done,Admin Satria,Success,2026-06-27 11:38:38,
7/8/2026,,4177295238,TG3568447093,X6840-ORG-256/4,000355085172723159,1655,TG3568447093,(Isi Tidak Sesuai),,HO-20260626-CB234,203,,done,Nando,Success,2026-06-26 15:31:28,
7/8/2026,JX4514278361,4177309754,TG3571897806,X6840-BLK-64/4,355085174249567,1655,TG3571897806,(Isi Tidak Sesuai),,HO-20260704-5740F,19,,done,Lukman Hakim,Success,7/4/2026 10:27:22,
7/8/2026,TG3577099802,4177306899,JY1044299610,ZAGV0004ID,ZAGV0004IDHA2H5XQ9,1653,JY1044299610,(Isi Tidak Sesuai),,HO-20260702-67B43,,,done,Reza,Success,7/2/2026 14:56:20,
7/9/2026,,4177297660,TG3561139298,X6840-TNM-64/4,000355085171468079,1655,4177297660	TG3561139298,user info menerima box kosong,,HO-20260627-AE77C,135,,done,Birul,Success,2026-06-27 13:38:39,
7/9/2026,,4177301922,JX9826205542,PB9Y0009ID,000356874550945651,1655,JX9826205542,,,HO-20260630-DAB57,106,,done,Lukman Hakim,Success,2026-06-30 10:05:21,
7/9/2026,RTSUB26033634631,4177309450,TG3570086706,X6840-BLU-64/4,350824173518480,1655,TG3570086706,(Box Rusak),,HO-20260704-5740F,35,,done,Lukman Hakim,Success,7/4/2026 11:01:38,
7/9/2026,RTDPS26012304334,4177308565,TG3571717600,X6840-BLK-128/4,350824174376680,1655,TG3571717600,(Isi Tidak Sesuai),,HO-20260703-532F1,263,,done,Hery,Success,7/3/2026 14:00:28,
7/9/2026,RTBDO26044250154,4177306433,TG3575164403,X6840-TNM-64/4,355085174687667,1655,TG3575164403,(Isi Tidak Sesuai),,HO-20260702-0960D,24,,done,Krisna Maulana,Success,7/2/2026 13:08:57,
7/9/2026,,4177302274,TG3574312608,X6876-BLU-256/8,000351071950559407,1655,TG3574312608,(Isi Tidak Sesuai),,HO-20260630-26748,62,,done,Hery,Success,2026-06-30 11:31:04,
,JX4513998965,4177306987,TG3573716400,X6840-TNM-128/4,355085170516597,1655,TG3573716400,,,HO-20260703-532F1,79,,done,Lukman Hakim,Success,7/3/2026 14:08:34,
,RTPLM26020892082,4177304128,TG3574513309,X6879-TNM-256/8,000358541740507810,1655,TG3574513309,,,HO-20260701-6641A,118,,done,Lukman Hakim,Success,2026-07-01 15:24:19,
,RTPLM26020892302,4177304485,TG3579502309,X6879-BWN-256/8,000358541740458170,1655,TG3579502309,,,HO-20260701-64A3C,44,,done,Lukman Hakim,Success,2026-07-01 15:24:26,
7/11/2026,RTSRG26034627993,4177311484,TG3577799000,X6840-BLK-256/4,350824174065143,1655,TG3577799000,(Isi Tidak Sesuai),,HO-20260706-5DD22,122,,done,Kholis,Success,7/6/2026 13:27:29,
7/13/2026,RTCGK26073649994,4177309636,TG3574577106,X6840-BLK-64/4,355085173657539,1655,TG3574577106,(Isi Tidak Sesuai),YES,HO-20260704-5740F,376,,done,Hery,Success,7/4/2026 10:12:56,
7/13/2026,TG3578182913,4177298662,TG3566509295,XW4L-GRY,,1653,TG3566509295,(Tidak Segel),,HO-20260630-480DD,,,done,Admin Satria,Success,2026-06-29 14:24:59,
,,4177305006,JX9839997768,X6879-BLK-256/8,358541740232187,1655,JX9839997768,,,HO-20260701-C754E,9,,done,Lukman Hakim,Success,7/1/2026 11:05:47,
,,4177314964,JY1099127305,XW5P-GRY,,1653,JY1099127305,,,HO-20260707-6AB16,,,done,Admin Satria,Success,7/7/2026 17:35:22,
,,4177316644,TG3573361010,XG05PRO-BLK,,1653,TG3573361010,,,HO-20260708-ED973,,,done,Admin Satria,Success,7/8/2026 19:05:59,
,,4177298615,TG3567949494,XP06PRO-SLV,,1653,TG3567949494,,,HO-20260630-480DD,,,done,Admin Satria,Success,2026-06-29 17:23:41,
,,4177300106,JX9819833719,X6840-TNM-64/4,000355085172867352,1655,JX9819833719,,,HO-20260629-8FC37,231,,done,Lukman Hakim,Success,2026-06-29 11:19:31,
,,4177303862,JX9830998720,X6840-TNM-256/4,000350824174216050,1655,JX9830998720,,,HO-20260701-C754E,76,,done,Lukman Hakim,Success,2026-07-01 09:30:44,
,,4177299360,JX9808016274,X6840-TNM-256/4,000350824174218403,1655,JX9808016274,,,HO-20260629-8FC37,255,,done,Lukman Hakim,Success,2026-06-29 11:04:32,
,,4177306809,JY1055128810,X6840-TNM-64/4,353141151117368,1655,JY1055128810,,,HO-20260703-9D712,19,,done,Lukman Hakim,Success,7/3/2026 10:27:39,
,,4177301014,JX9811322944,X6840-BLU-256/4,000350824174136993,1655,JX9811322944,,,HO-20260629-8FC37,44,,done,Nando,Success,2026-06-29 13:34:07,
,,4177308439,TG3570616908,X6887-BLU-256/8,357059530970768,1655,TG3570616908,,,HO-20260703-532F1,67,,done,Lukman Hakim,Success,7/3/2026 14:19:51,
7/16/2026,,4177327726,TG3576697811,X1201-GRY-128/8,353587830427992,1655,TG3576697811,,URGENT,HO-20260713-3E685,232,,done,Hery,Success,7/13/2026 11:12:22,
7/17/2026,,4177308016,JY1076224291,X6840-TNM-64/4,355085172640148,1655,JY1076224291,(Isi Tidak Sesuai),,HO-20260703-9D712,22,,done,Lukman Hakim,Success,7/3/2026 10:18:41,
7/17/2026,,4177305225,JX9841533515,X6840-BLK-256/4,350824173969238,1655,JX9841533515,(Isi Tidak Sesuai),,HO-20260701-C754E,1,,done,Lukman Hakim,Success,7/1/2026 14:47:59,
7/17/2026,,4177308187,JY1089204421,X6840-ORG-256/4,355085172694491,1655,JY1089204421,(Isi Tidak Sesuai),,HO-20260703-9D712,15,,done,Lukman Hakim,Success,7/3/2026 10:45:50,
7/17/2026,JX4517116365,4177300131,TG3573831602,XP06-GRY,,1653,TG3573831602,(Tidak Segel),,HO-20260630-480DD,,,done,Admin Satria,Success,2026-06-29 17:15:56,
7/17/2026,JX4519567366,4177290497,TG3566535195,XE31-WHT,,1653,TG3566535195,(Isi Tidak Sesuai),,HO-20260623-61818,,,done,Admin Satria,Success,2026-06-23 11:28:44,
7/17/2026,JX4512153773,4177314591,TG3579269708,X6840-TNM-64/4,350824172117318,1655,TG3579269708,(Tidak Segel),,HO-20260707-1B9C4,12,,done,Birul,Success,7/7/2026 14:20:12,
7/18/2026,,4177304777,JX9830602369,X6895-VLT-128/4,000358103260256532,1655,JX9830602369,(Tidak Segel),,HO-20260701-C754E,86,,done,Hery,Success,2026-07-01 11:14:37,
7/18/2026,,4177309712,JY1023924992,X6840-BLK-128/4,355085170175097,1655,JY1023924992,(Isi Tidak Sesuai),,HO-20260704-56EC0,84,,done,Lukman Hakim,Success,7/4/2026 9:19:59,
,,4177310268,JY1017142073,X6840-BLK-256/4,350824174164003,1655,JY1017142073,,,HO-20260706-2D4F1,261,,done,Hery,Success,7/6/2026 9:48:54,
,,4177305475,JY1046591070,X6878-ORG-256/8,358731150179487,1655,JY1046591070,,,HO-20260702-E186A,74,,done,Lukman Hakim,Success,7/2/2026 10:01:14,
,,4177324346,TG3573943613,X6887-BLK-256/8,357059531095425,1655,TG3573943613,,,HO-20260710-8CD0F,65,,done,Krisna Maulana,Success,7/10/2026 11:03:33,
,,4177309875,TG3576486307,X6840-ORG-256/4,355085172712061,1655,TG3576486307,,,HO-20260704-5740F,205,,done,Kholis,Success,7/4/2026 10:37:10,
,,4177318327,TG3572913811,X6895B-BLU-128/6,350965281003996,1655,TG3572913811,,,HO-20260709-D5C38,129,,done,Hery,Success,7/18/2026 18:43:10,
,,4177324615,JY1027994998,X6879-BLU-256/8,358541740617296,1655,JY1027994998,,,HO-20260710-2D7A0,59,,done,Hery,Success,7/10/2026 9:54:57,
,,4177291112,TG3561404195,X6840-BLK-128/4,000350991272097284,1655,TG3561404195,,,HO-20260623-986E7,39,,done,Lukman Hakim,Success,2026-06-23 11:31:26,
,,4177310244,TG3575998003,X6895-BLK-128/4,358103260122577,1655,TG3575998003,,,HO-20260706-5DD22,205,,done,Lukman Hakim,Success,7/6/2026 15:12:29,
,,4177312288,TG3578419504,X6887-BLU-256/8,357059530970693,1655,TG3578419504,,,HO-20260706-5DD22,16,,done,Nando,Success,7/6/2026 15:17:23,
7/21/2026,TG3575298212,4177319288,TG3578922211,XW4L-BLU,,1653,TG3578922211,(Tidak Segel),,HO-20260709-E7227,,,done,Admin Satria,Success,7/9/2026 14:54:42,
7/21/2026, ,4177329913,TG3575108616,X6840-TNM-256/4,350824174200211,1655,TG3575108616,(Isi Tidak Sesuai),,HO-20260715-00708,119,,done,Nando,Success,7/15/2026 11:20:19,
7/21/2026,,4177311791,JY1032059523,X6887-TNM-256/8,357059530523880,1655,JY1032059523,(Isi Tidak Sesuai),,HO-20260706-2D4F1,235,,done,Hery,Success,7/6/2026 10:25:51,
7/21/2026,,4177315118,JY1030948925,X6887-TNM-256/8,357059530361174,1655,JY1030948925,(Box Rusak),,HO-20260707-AA90A,81,,done,Lukman Hakim,Success,7/7/2026 14:01:19,
7/22/2026,,4177328530,TG3573967814,X6840-TNM-128/4,355085170572285,1655,TG3573967814,(Isi Tidak Sesuai),,HO-20260714-C3412,3,,done,Kholis,Success,7/14/2026 11:32:19,
7/22/2026,,4177336584,TG3573663822,X6887-BLK-256/8,357059530509897,1655,TG3573663822,(Isi Tidak Sesuai),,HO-20260720-9DCAC,232,,done,Lukman Hakim,Success,7/20/2026 15:33:42,
7/23/2026,,4177315602,JY1078480906,X6840-TNM-128/4,355085170375457,1655,JY1078480906,(Isi Tidak Sesuai),,HO-20260707-AA90A,301,,done,Lukman Hakim,Success,7/7/2026 15:48:16,
7/23/2026,,4177337316,TG3576415421,X6840-TNM-128/4,355085170310785,1655,TG3576415421,user info menerima paket isi buku,URGENT,HO-20260721-27061,128,,done,Kholis,Success,7/21/2026 14:39:43,
7/23/2026,,4177314180,JY1041534135,X6840-BLU-256/4,355085171175583,1655,JY1041534135,(Isi Tidak Sesuai),,HO-20260707-AA90A,4,,done,Lukman Hakim,Success,7/7/2026 11:03:26,YES
7/23/2026,,4177316107,JY1000933256,X6887-TNM-256/8,357059530823991,1655,JY1000933256,(Isi Tidak Sesuai),,HO-20260708-A99C6,31,,done,Lukman Hakim,Success,7/8/2026 11:10:40,
7/24/2026,,4177328955,JY1119941982,X6895B-BLK-256/6,350965281070441,1655,JY1119941982,user info menerima paket isi sampah,URGENT,HO-20260714-5DDDB,57,,done,Hery,Success,7/14/2026 9:35:14,
7/24/2026,,4177337095,JY1100940528,X6840-BLK-128/4,355085171213822,1655,JY1100940528,"user info beli Infinix Smart 20, yang diterima Infinix Smart 10",URGENT,HO-20260720-41B89,2,,done,Lukman Hakim,Success,7/20/2026 13:59:53,
7/24/2026,,4177325116,TG3577404310,X6879-BLK-256/8,358541740204236,1655,TG3577404310,(Isi Tidak Sesuai),,HO-20260711-8950A,26,,done,Krisna Maulana,Success,7/24/2026 18:07:22,
7/24/2026,,4177337083,JY1133080448,X6840-BLK-128/4,355085170716213,1655,JY1133080448,(Isi Tidak Sesuai),,HO-20260720-41B89,38,,done,Lukman Hakim,Success,7/20/2026 14:02:11,
7/25/2026,,4177336583,TG3579663022,X1102B-GRN-128/4,351576181561113,1655,TG3579663022,user info menerima notebook,URGENT,HO-20260720-9DCAC,474,,done,Hery,Success,7/20/2026 11:17:07,
7/25/2026,,4177337095,JY1100940528,X6840-BLK-128/4,355085171213822,1655,JY1100940528,(Isi Tidak Sesuai),,HO-20260720-41B89,2,,done,Lukman Hakim,Success,7/20/2026 13:59:53,
7/28/2026,,4177331082,JY1130549073,X6840-BLK-256/4,350824173978437,1655,JY1130549073,(Isi Tidak Sesuai),,HO-20260716-98AFA,42,,done,Lukman Hakim,Success,7/16/2026 9:26:33,
7/28/2026,,4177328966,JY1138622002,X6879-BLK-256/8,358541740195483,1655,JY1138622002,(Isi Tidak Sesuai),,HO-20260714-5DDDB,32,,done,Lukman Hakim,Success,7/14/2026 10:08:34,
7/28/2026,,4177334008,JY1173168555,X6840-TNM-128/4,355085170474771,1655,JY1173168555,(Isi Tidak Sesuai),,HO-20260718-82C68,7,,done,Kholis,Success,7/18/2026 10:01:03,
7/28/2026,RTSMD26007289426,4177310529,TG3574598006,X6879-BLK-256/8,358541740242798,1655,TG3574598006,(Isi Tidak Sesuai),,HO-20260706-5DD22,330,,done,Krisna Maulana,Success,7/6/2026 14:03:23,
7/28/2026,RTBDJ26007580451,4177329595,TG3575648714,X6895-BLK-128/4,358103260270608,1655,TG3575648714,(Isi Tidak Sesuai),,HO-20260715-00708,57,,done,Lukman Hakim,Success,7/15/2026 10:58:29,
7/28/2026,RTCGK26074105413,4177338099,TG3578835623,X6895-SLV-128/4,358103260117429,1655,TG3578835623,(Isi Tidak Sesuai),,HO-20260721-27061,194,,done,Hery,Success,7/21/2026 13:09:43,
7/30/2026,JX4515458773,4177326514,TG3575145214,XW5P-CHM,,1653,TG3575145214,(Tidak Segel),,HO-20260713-5A635,,,done,Admin Satria,Success,7/13/2026 13:43:56,
7/30/2026,JX4517027978,4177335899,TG3579093728,X6840-BLK-128/4,355085171039094,1655,TG3579093728,(Isi Tidak Sesuai),,HO-20260720-9DCAC,197,,done,Lukman Hakim,Success,7/20/2026 16:38:48,
,,4177338747,TG3571665423,X6895-BLK-128/4,358103260197272,1655,TG3571665423,,,HO-20260722-88B37,201,,done,Lukman Hakim,Success,7/22/2026 14:57:27,
7/30/2026,JX4513147176,Tidak ditemukan,570511899662,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,570511899662,(Tidak Segel),,Tidak ditemukan,,,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
7/30/2026,JX4516840981,4177337095,JY1100940528,X6840-BLK-128/4,355085171213822,1655,JY1100940528,good unit,,HO-20260720-41B89,2,,done,Lukman Hakim,Success,7/20/2026 13:59:53,
7/30/2026,,4177334898,TG3576493024,X6887-BLK-256/8,357059530516132,1655,TG3576493024,(Isi Tidak Sesuai),,HO-20260720-9DCAC,337,,done,Hery,Success,7/20/2026 14:35:20,
7/30/2026,RTLBJ26002086414,4177326533,TG3571585614,X6895B-GRN-128/6,350965282013325,1655,TG3571585614,(Isi Tidak Sesuai),,HO-20260713-3E685,224,,done,Krisna Maulana,Success,7/13/2026 11:42:10,
7/30/2026,JX4510499774,4177336583,TG3579663022,X1102B-GRN-128/4,351576181561113,1655,TG3579663022,(Isi Tidak Sesuai),,HO-20260720-9DCAC,474,,done,Hery,Success,7/20/2026 11:17:07,
7/30/2026,JX4517969173,4177328306,TG3574478112,X1302-GRY-256/8,359768172008210,1653,TG3574478112,(Tidak Segel),,HO-20260713-5A635,,,done,Reza,Success,7/13/2026 19:29:58,
,,Tidak ditemukan,JX7670756504,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,JX7670756504,,,Tidak ditemukan,128,,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
8/1/2026,,4177348807,JY1206356553,X6840-ORG-256/4,355085172486807,1655,JY1206356553,isi sampah,,HO-20260727-F3A2F,345,,done,Nando,Success,7/27/2026 13:51:24,
8/3/2026,,4177342059,TG3579458124,X6840-BLK-128/4,355085171221296,1655,TG3579458124,isi sampah,diterima ancol,HO-20260724-DB461,184,,done,Kholis,Success,7/24/2026 13:39:45,
8/3/2026,JX4511198278,4177337856,JY1173144898,XW5P-CHM,,1653,JY1173144898,(Tidak Segel),,HO-20260721-509CE,,,done,Reza,Success,7/21/2026 11:43:55,
8/3/2026,JX4510439073,4177335820,JY1179159596,XP06PRO-SLV,,1653,JY1179159596,(Tidak Segel),,HO-20260720-B8D38,,,done,Aditya Pujadi,Success,7/20/2026 11:45:14,
8/3/2026,ID262459514476L,4177347533,SPXID068003029237,PB9Y0008ID,356874550859035,1655,SPXID068003029237,(Tidak Segel),,HO-20260727-4EE6D,42,,done,Lukman Hakim,Success,7/27/2026 14:36:12,
8/3/2026,ID2613931446086,4177339124,SPXID061842166367,PB950001ID,358899151373019,1655,SPXID061842166367,(Tidak Segel),,HO-20260722-3FB4B,7,,done,Kholis,Success,7/22/2026 14:04:58,
8/3/2026,JX4512771186,4177347881,TG3577969029,XE04-PRP,,1653,TG3577969029,(Tidak Segel),,HO-20260728-9F682,,,done,Reza,Success,7/27/2026 19:23:09,
8/4/2026,,4177336382,JY1139442617,X6840-BLU-64/4,353141150607674,1655,JY1139442617,(Isi Tidak Sesuai),,HO-20260720-41B89,172,,done,Nando,Success,7/20/2026 14:14:09,
8/4/2026,,4177333837,JY1186437845,X6895-BLK-128/4,358103260043138,1655,JY1186437845,(Isi Tidak Sesuai),,HO-20260718-82C68,93,,done,Lukman Hakim,Success,7/18/2026 9:50:42,
8/4/2026,,4177306476,JY1000464210,X6840-TNM-64/4,350824173726273,1655,JY1000464210,(Isi Tidak Sesuai),,HO-20260702-E186A,24,,done,Hery,Success,7/2/2026 10:01:44,
8/4/2026,RTTGL26012540902,4177352486,TG3572133737,X6887-BLK-256/8,357059531103617,1655,TG3572133737,(Isi Tidak Sesuai),,HO-20260729-41D4D,253,,done,Lukman Hakim,Success,7/29/2026 14:06:05,
8/4/2026,RTSRG26034999357,4177354522,TG3579914036,X6879-GLD-256/8,358541740578456,1655,TG3579914036,(Isi Tidak Sesuai),,HO-20260730-D447D,108,,done,Lukman Hakim,Success,7/30/2026 14:42:58,
8/4/2026,,4177347567,SPXID062821448757,PB9Y0009ID,356874550925935,1655,SPXID062821448757,(Box Rusak),,HO-20260727-4EE6D,34,,done,Lukman Hakim,Success,7/27/2026 14:36:04,
8/4/2026,RTBDJ26007689163,4177348937,TG3574257127,X6840-TNM-128/4,355085170362398,1655,TG3574257127,(Isi Tidak Sesuai),,HO-20260727-F3A2F,211,,done,Kholis,Success,7/27/2026 14:00:23,
8/4/2026,,4177348986,TG3578713028,X6887-GRN-256/8,357059530403331,1655,TG3578713028,(Isi Tidak Sesuai),,HO-20260727-F3A2F,100,,done,Lukman Hakim,Success,7/27/2026 14:04:36,
8/5/2026,,4177351659,JY1222477546,X6840-TNM-128/4,355085170566832,1655,JY1222477546,(Isi Tidak Sesuai),,HO-20260728-E63DF,49,,done,Krisna Maulana,Success,7/28/2026 13:21:49,
8/5/2026,ID261942468305W,4177344933,SPXID066804593452,PB950002ID,358899151240291,1655,SPXID066804593452,(Tidak Segel),,HO-20260725-7AEB5,7,,done,Lukman Hakim,Success,7/25/2026 10:29:43,
